"","gamma","b","m","pt_shape","ft_t_shape","ft_t_theta","gt_t_shape","gt_t_theta","ATE_t","ATE_t_empirical","ASPNC_t","ASPNC_t_empirical","AvgTau_t","tau_t_shape","tau_t_theta","beta_t0","beta_t1","beta_t2","alpha_t0","alpha_t1","alpha_t2","p","q","ft_w_shape","ft_w_theta","gt_w_shape","gt_w_theta","beta_w0","beta_w1","beta_w2","alpha_w0","alpha_w1","alpha_w2","ATE_w","ATE_w_empirical","ASPNC_w","ASPNC_w_empirical","AvgTau_w","tau_w_shape","tau_w_theta","p_w","q_w","n","AvgTau_tw_ratio"
"233",0.05,0.2,30,"constant 0.5","linear_theta",0.3,"linear_theta",0.3,1.3,1.3,0.3,0.299999999999398,0.6,"sine",-0.2,0.361096920441551,-0.00565687081631672,NA,-1.6312616455079,0.0255550127233613,NA,2,2,"linear_theta",0.3,"linear_theta",0.3,0.360672025018314,-0.00565021449114853,NA,-1.6293724119626,0.0255254163753932,NA,1.3,1.3,0.3,0.299999999999428,0.75,"sine",-0.2,2,2,51,0.8
"236",0.05,0.2,30,"constant 0.5","linear_theta",-0.3,"quadratic_theta",0.3,1.3,1.29999999999343,0.3,0.299999999999088,0.6,"sine",-0.2,0.175716864439802,0.00535178267329346,NA,-0.693983050233373,-0.0999271123231334,0.00322345523623011,2,3,"linear_theta",-0.3,"quadratic_theta",0.3,0.176038468071685,0.00536157770776706,NA,-0.694131023717973,-0.0999484191302829,0.00322414255258977,1.3,1.29999999999358,0.3,0.29999999999908,0.75,"sine",-0.2,2,3,49,0.8
"237",0.05,0.2,30,"constant 0.5","quadratic_theta",-0.3,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999088,0.6,"sine",-0.2,0.377978255641446,-0.024132482811056,0.00077846718745342,-0.693983050233373,-0.0999271123231334,0.00322345523623011,3,3,"quadratic_theta",-0.3,"quadratic_theta",0.3,0.37788298107092,-0.0241263998898794,0.000778270964189657,-0.694131023717973,-0.0999484191302829,0.00322414255258977,1.3,1.3,0.3,0.29999999999908,0.75,"sine",-0.2,3,3,52,0.8
"238",0.05,0.2,30,"constant 0.5","constant",0,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999088,0.6,"sine",-0.2,0.262364264467491,NA,NA,-0.693983050233373,-0.0999271123231334,0.00322345523623011,1,3,"constant",0,"quadratic_theta",0.3,0.262364264467491,NA,NA,-0.694131023717973,-0.0999484191302829,0.00322414255258977,1.3,1.3,0.3,0.29999999999908,0.75,"sine",-0.2,1,3,41,0.8
"239",0.05,0.2,30,"constant 0.5","linear_theta",0,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999088,0.6,"sine",-0.2,0.262364264467491,0,NA,-0.693983050233373,-0.0999271123231334,0.00322345523623011,2,3,"linear_theta",0,"quadratic_theta",0.3,0.262364264467491,0,NA,-0.694131023717973,-0.0999484191302829,0.00322414255258977,1.3,1.3,0.3,0.29999999999908,0.75,"sine",-0.2,2,3,51,0.8
"240",0.05,0.2,30,"constant 0.5","quadratic_theta",0,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999088,0.6,"sine",-0.2,0.262364264467491,0,0,-0.693983050233373,-0.0999271123231334,0.00322345523623011,3,3,"quadratic_theta",0,"quadratic_theta",0.3,0.262364264467491,0,0,-0.694131023717973,-0.0999484191302829,0.00322414255258977,1.3,1.3,0.3,0.29999999999908,0.75,"sine",-0.2,3,3,57,0.8
"242",0.05,0.2,30,"constant 0.5","linear_theta",0.3,"quadratic_theta",0.3,1.3,1.29999999999491,0.3,0.299999999999088,0.6,"sine",-0.2,0.347989147515444,-0.00545152711512445,NA,-0.693983050233373,-0.0999271123231334,0.00322345523623011,2,3,"linear_theta",0.3,"quadratic_theta",0.3,0.3473367445359,-0.00544130670291226,NA,-0.694131023717973,-0.0999484191302829,0.00322414255258977,1.3,1.29999999999477,0.3,0.29999999999908,0.75,"sine",-0.2,2,3,49,0.8
"243",0.05,0.2,30,"constant 0.5","quadratic_theta",0.3,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999088,0.6,"sine",-0.2,0.153696955821333,0.022130933836089,-0.000713901091486742,-0.693983050233373,-0.0999271123231334,0.00322345523623011,3,3,"quadratic_theta",0.3,"quadratic_theta",0.3,0.153732158192703,0.022136002650546,-0.000714064601630516,-0.694131023717973,-0.0999484191302829,0.00322414255258977,1.3,1.3,0.3,0.29999999999908,0.75,"sine",-0.2,3,3,58,0.8
"254",0.05,0.2,30,"constant 0.5","linear_theta",-0.3,"linear_theta",-0.3,1.3,1.3,0.3,0.299999999999538,0.6,"constant",0,0.184643858019286,0.00562367080261785,NA,-0.834218851417824,-0.0254076807538424,NA,2,2,"linear_theta",-0.3,"linear_theta",-0.3,0.184643858019286,0.00562367080261785,NA,-0.834218851417824,-0.0254076807538424,NA,1.3,1.3,0.3,0.299999999999538,0.75,"constant",0,2,2,51,0.8
"256",0.05,0.2,30,"constant 0.5","constant",0,"linear_theta",-0.3,1.3,1.3,0.3,0.299999999999538,0.6,"constant",0,0.262364264467491,NA,NA,-0.834218851417824,-0.0254076807538424,NA,1,2,"constant",0,"linear_theta",-0.3,0.262364264467491,NA,NA,-0.834218851417824,-0.0254076807538424,NA,1.3,1.3,0.3,0.299999999999538,0.75,"constant",0,1,2,41,0.8
"257",0.05,0.2,30,"constant 0.5","linear_theta",0,"linear_theta",-0.3,1.3,1.3,0.3,0.299999999999538,0.6,"constant",0,0.262364264467491,0,NA,-0.834218851417824,-0.0254076807538424,NA,2,2,"linear_theta",0,"linear_theta",-0.3,0.262364264467491,0,NA,-0.834218851417824,-0.0254076807538424,NA,1.3,1.3,0.3,0.299999999999538,0.75,"constant",0,2,2,50,0.8
"260",0.05,0.2,30,"constant 0.5","linear_theta",0.3,"linear_theta",-0.3,1.3,1.29999999999159,0.3,0.299999999999538,0.6,"constant",0,0.332245620415579,-0.00520489222583153,NA,-0.834218851417824,-0.0254076807538424,NA,2,2,"linear_theta",0.3,"linear_theta",-0.3,0.332245620415579,-0.00520489222583153,NA,-0.834218851417824,-0.0254076807538424,NA,1.3,1.29999999999159,0.3,0.299999999999538,0.75,"constant",0,2,2,47,0.8
"263",0.05,0.2,30,"constant 0.5","linear_theta",-0.3,"quadratic_theta",-0.3,1.3,1.29999999999564,0.3,0.300000000000103,0.6,"constant",0,0.177638447989872,0.00541030806060524,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,2,3,"linear_theta",-0.3,"quadratic_theta",-0.3,0.177638447989872,0.00541030806060524,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.29999999999564,0.3,0.300000000000103,0.75,"constant",0,2,3,50,0.8
"264",0.05,0.2,30,"constant 0.5","quadratic_theta",-0.3,"quadratic_theta",-0.3,1.3,1.3,0.3,0.300000000000103,0.6,"constant",0,0.416209331636903,-0.0265733924944526,0.00085720620949847,-1.87318625760068,0.119595861636909,-0.00385793102054547,3,3,"quadratic_theta",-0.3,"quadratic_theta",-0.3,0.416209331636903,-0.0265733924944526,0.00085720620949847,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.3,0.3,0.300000000000103,0.75,"constant",0,3,3,58,0.8
"265",0.05,0.2,30,"constant 0.5","constant",0,"quadratic_theta",-0.3,1.3,1.3,0.3,0.300000000000103,0.6,"constant",0,0.262364264467491,NA,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,1,3,"constant",0,"quadratic_theta",-0.3,0.262364264467491,NA,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.3,0.3,0.300000000000103,0.75,"constant",0,1,3,41,0.8
"266",0.05,0.2,30,"constant 0.5","linear_theta",0,"quadratic_theta",-0.3,1.3,1.3,0.3,0.300000000000103,0.6,"constant",0,0.262364264467491,0,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,2,3,"linear_theta",0,"quadratic_theta",-0.3,0.262364264467491,0,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.3,0.3,0.300000000000103,0.75,"constant",0,2,3,51,0.8
"267",0.05,0.2,30,"constant 0.5","quadratic_theta",0,"quadratic_theta",-0.3,1.3,1.3,0.3,0.300000000000103,0.6,"constant",0,0.262364264467491,0,0,-1.87318625760068,0.119595861636909,-0.00385793102054547,3,3,"quadratic_theta",0,"quadratic_theta",-0.3,0.262364264467491,0,0,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.3,0.3,0.300000000000103,0.75,"constant",0,3,3,57,0.8
"269",0.05,0.2,30,"constant 0.5","linear_theta",0.3,"quadratic_theta",-0.3,1.3,1.29999999999564,0.3,0.300000000000103,0.6,"constant",0,0.345357997868635,-0.00541030806060524,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,2,3,"linear_theta",0.3,"quadratic_theta",-0.3,0.345357997868634,-0.00541030806060524,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.29999999999564,0.3,0.300000000000103,0.75,"constant",0,2,3,50,0.8
"270",0.05,0.2,30,"constant 0.5","quadratic_theta",0.3,"quadratic_theta",-0.3,1.3,1.29999999999408,0.3,0.300000000000103,0.6,"constant",0,0.142081677989225,0.0204584417309819,-0.000659949733257481,-1.87318625760068,0.119595861636909,-0.00385793102054547,3,3,"quadratic_theta",0.3,"quadratic_theta",-0.3,0.142081677989225,0.0204584417309819,-0.000659949733257482,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.29999999999408,0.3,0.300000000000103,0.75,"constant",0,3,3,54,0.8
"274",0.05,0.2,30,"constant 0.5","constant",0,"constant",0,1.3,1.3,0.3,0.3,0.6,"constant",0,0.262364264467491,NA,NA,-1.20397280432594,NA,NA,1,1,"constant",0,"constant",0,0.262364264467491,NA,NA,-1.20397280432594,NA,NA,1.3,1.3,0.3,0.3,0.75,"constant",0,1,1,42,0.8
"281",0.05,0.2,30,"constant 0.5","linear_theta",-0.3,"linear_theta",0,1.3,1.29999999999494,0.3,0.300000000000001,0.6,"constant",0,0.177483385791244,0.00540558535404804,NA,-1.20397280432593,0,NA,2,2,"linear_theta",-0.3,"linear_theta",0,0.177483385791244,0.00540558535404805,NA,-1.20397280432593,0,NA,1.3,1.29999999999494,0.3,0.300000000000001,0.75,"constant",0,2,2,51,0.8
"283",0.05,0.2,30,"constant 0.5","constant",0,"linear_theta",0,1.3,1.3,0.3,0.300000000000001,0.6,"constant",0,0.262364264467491,NA,NA,-1.20397280432593,0,NA,1,2,"constant",0,"linear_theta",0,0.262364264467491,NA,NA,-1.20397280432593,0,NA,1.3,1.3,0.3,0.300000000000001,0.75,"constant",0,1,2,42,0.8
"284",0.05,0.2,30,"constant 0.5","linear_theta",0,"linear_theta",0,1.3,1.3,0.3,0.300000000000001,0.6,"constant",0,0.262364264467491,0,NA,-1.20397280432593,0,NA,2,2,"linear_theta",0,"linear_theta",0,0.262364264467491,0,NA,-1.20397280432593,0,NA,1.3,1.3,0.3,0.300000000000001,0.75,"constant",0,2,2,52,0.8
"287",0.05,0.2,30,"constant 0.5","linear_theta",0.3,"linear_theta",0,1.3,1.29999999999494,0.3,0.300000000000001,0.6,"constant",0,0.345056531766733,-0.00540558535404804,NA,-1.20397280432593,0,NA,2,2,"linear_theta",0.3,"linear_theta",0,0.345056531766734,-0.00540558535404805,NA,-1.20397280432593,0,NA,1.3,1.29999999999494,0.3,0.300000000000001,0.75,"constant",0,2,2,51,0.8
"290",0.05,0.2,30,"constant 0.5","linear_theta",-0.3,"quadratic_theta",0,1.3,1.29999999999494,0.3,0.300000000000001,0.6,"constant",0,0.177483385791244,0.00540558535404804,NA,-1.20397280432593,0,0,2,3,"linear_theta",-0.3,"quadratic_theta",0,0.177483385791244,0.00540558535404805,NA,-1.20397280432593,0,0,1.3,1.29999999999494,0.3,0.300000000000001,0.75,"constant",0,2,3,51,0.8
"291",0.05,0.2,30,"constant 0.5","quadratic_theta",-0.3,"quadratic_theta",0,1.3,1.3,0.3,0.300000000000001,0.6,"constant",0,0.395553978131988,-0.0252546262533424,0.000814665363011045,-1.20397280432593,0,0,3,3,"quadratic_theta",-0.3,"quadratic_theta",0,0.395553978131988,-0.0252546262533424,0.000814665363011045,-1.20397280432593,0,0,1.3,1.3,0.3,0.300000000000001,0.75,"constant",0,3,3,57,0.8
"292",0.05,0.2,30,"constant 0.5","constant",0,"quadratic_theta",0,1.3,1.3,0.3,0.300000000000001,0.6,"constant",0,0.262364264467491,NA,NA,-1.20397280432593,0,0,1,3,"constant",0,"quadratic_theta",0,0.262364264467491,NA,NA,-1.20397280432593,0,0,1.3,1.3,0.3,0.300000000000001,0.75,"constant",0,1,3,42,0.8
"293",0.05,0.2,30,"constant 0.5","linear_theta",0,"quadratic_theta",0,1.3,1.3,0.3,0.300000000000001,0.6,"constant",0,0.262364264467491,0,NA,-1.20397280432593,0,0,2,3,"linear_theta",0,"quadratic_theta",0,0.262364264467491,0,NA,-1.20397280432593,0,0,1.3,1.3,0.3,0.300000000000001,0.75,"constant",0,2,3,52,0.8
"294",0.05,0.2,30,"constant 0.5","quadratic_theta",0,"quadratic_theta",0,1.3,1.3,0.3,0.300000000000001,0.6,"constant",0,0.262364264467491,0,0,-1.20397280432593,0,0,3,3,"quadratic_theta",0,"quadratic_theta",0,0.262364264467491,0,0,-1.20397280432593,0,0,1.3,1.3,0.3,0.300000000000001,0.75,"constant",0,3,3,60,0.8
"296",0.05,0.2,30,"constant 0.5","linear_theta",0.3,"quadratic_theta",0,1.3,1.29999999999494,0.3,0.300000000000001,0.6,"constant",0,0.345056531766733,-0.00540558535404804,NA,-1.20397280432593,0,0,2,3,"linear_theta",0.3,"quadratic_theta",0,0.345056531766734,-0.00540558535404805,NA,-1.20397280432593,0,0,1.3,1.29999999999494,0.3,0.300000000000001,0.75,"constant",0,2,3,51,0.8
"297",0.05,0.2,30,"constant 0.5","quadratic_theta",0.3,"quadratic_theta",0,1.3,1.3,0.3,0.300000000000001,0.6,"constant",0,0.14780952408058,0.0212831983580321,-0.000686554785742971,-1.20397280432593,0,0,3,3,"quadratic_theta",0.3,"quadratic_theta",0,0.147809524080581,0.0212831983580321,-0.000686554785742972,-1.20397280432593,0,0,1.3,1.3,0.3,0.300000000000001,0.75,"constant",0,3,3,58,0.8
"308",0.05,0.2,30,"constant 0.5","linear_theta",-0.3,"linear_theta",0.3,1.3,1.29999999999159,0.3,0.299999999999538,0.6,"constant",0,0.170893961414802,0.00520489222583153,NA,-1.62185695478694,0.0254076807538424,NA,2,2,"linear_theta",-0.3,"linear_theta",0.3,0.170893961414802,0.00520489222583153,NA,-1.62185695478694,0.0254076807538424,NA,1.3,1.29999999999159,0.3,0.299999999999538,0.75,"constant",0,2,2,47,0.8
"310",0.05,0.2,30,"constant 0.5","constant",0,"linear_theta",0.3,1.3,1.3,0.3,0.299999999999538,0.6,"constant",0,0.262364264467491,NA,NA,-1.62185695478694,0.0254076807538424,NA,1,2,"constant",0,"linear_theta",0.3,0.262364264467491,NA,NA,-1.62185695478694,0.0254076807538424,NA,1.3,1.3,0.3,0.299999999999538,0.75,"constant",0,1,2,41,0.8
"311",0.05,0.2,30,"constant 0.5","linear_theta",0,"linear_theta",0.3,1.3,1.3,0.3,0.299999999999538,0.6,"constant",0,0.262364264467491,0,NA,-1.62185695478694,0.0254076807538424,NA,2,2,"linear_theta",0,"linear_theta",0.3,0.262364264467491,0,NA,-1.62185695478694,0.0254076807538424,NA,1.3,1.3,0.3,0.299999999999538,0.75,"constant",0,2,2,50,0.8
"314",0.05,0.2,30,"constant 0.5","linear_theta",0.3,"linear_theta",0.3,1.3,1.3,0.3,0.299999999999538,0.6,"constant",0,0.35897765290044,-0.00562367080261786,NA,-1.62185695478694,0.0254076807538424,NA,2,2,"linear_theta",0.3,"linear_theta",0.3,0.35897765290044,-0.00562367080261786,NA,-1.62185695478694,0.0254076807538424,NA,1.3,1.3,0.3,0.299999999999538,0.75,"constant",0,2,2,51,0.8
"317",0.05,0.2,30,"constant 0.5","linear_theta",-0.3,"quadratic_theta",0.3,1.3,1.29999999999418,0.3,0.299999999999047,0.6,"constant",0,0.177333147793873,0.00540100957747836,NA,-0.69472137700259,-0.100033424519049,0.00322688466190481,2,3,"linear_theta",-0.3,"quadratic_theta",0.3,0.177333147793873,0.00540100957747836,NA,-0.69472137700259,-0.100033424519049,0.00322688466190481,1.3,1.29999999999418,0.3,0.299999999999047,0.75,"constant",0,2,3,49,0.8
"318",0.05,0.2,30,"constant 0.5","quadratic_theta",-0.3,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999047,0.6,"constant",0,0.377504039146773,-0.024102205880477,0.000777490512273453,-0.69472137700259,-0.100033424519049,0.00322688466190481,3,3,"quadratic_theta",-0.3,"quadratic_theta",0.3,0.377504039146773,-0.024102205880477,0.000777490512273453,-0.69472137700259,-0.100033424519049,0.00322688466190481,1.3,1.3,0.3,0.299999999999047,0.75,"constant",0,3,3,52,0.8
"319",0.05,0.2,30,"constant 0.5","constant",0,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999047,0.6,"constant",0,0.262364264467491,NA,NA,-0.69472137700259,-0.100033424519049,0.00322688466190481,1,3,"constant",0,"quadratic_theta",0.3,0.262364264467491,NA,NA,-0.69472137700259,-0.100033424519049,0.00322688466190481,1.3,1.3,0.3,0.299999999999047,0.75,"constant",0,1,3,41,0.8
"320",0.05,0.2,30,"constant 0.5","linear_theta",0,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999047,0.6,"constant",0,0.262364264467491,0,NA,-0.69472137700259,-0.100033424519049,0.00322688466190481,2,3,"linear_theta",0,"quadratic_theta",0.3,0.262364264467491,0,NA,-0.69472137700259,-0.100033424519049,0.00322688466190481,1.3,1.3,0.3,0.299999999999047,0.75,"constant",0,2,3,51,0.8
"321",0.05,0.2,30,"constant 0.5","quadratic_theta",0,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999047,0.6,"constant",0,0.262364264467491,0,0,-0.69472137700259,-0.100033424519049,0.00322688466190481,3,3,"quadratic_theta",0,"quadratic_theta",0.3,0.262364264467491,0,0,-0.69472137700259,-0.100033424519049,0.00322688466190481,1.3,1.3,0.3,0.299999999999047,0.75,"constant",0,3,3,57,0.8
"323",0.05,0.2,30,"constant 0.5","linear_theta",0.3,"quadratic_theta",0.3,1.3,1.29999999999418,0.3,0.299999999999047,0.6,"constant",0,0.344764444695702,-0.00540100957747836,NA,-0.69472137700259,-0.100033424519049,0.00322688466190481,2,3,"linear_theta",0.3,"quadratic_theta",0.3,0.344764444695702,-0.00540100957747836,NA,-0.69472137700259,-0.100033424519049,0.00322688466190481,1.3,1.29999999999418,0.3,0.299999999999047,0.75,"constant",0,2,3,49,0.8
"324",0.05,0.2,30,"constant 0.5","quadratic_theta",0.3,"quadratic_theta",0.3,1.3,1.3,0.3,0.299999999999047,0.6,"constant",0,0.15387255040673,0.022156217825161,-0.000714716704037451,-0.69472137700259,-0.100033424519049,0.00322688466190481,3,3,"quadratic_theta",0.3,"quadratic_theta",0.3,0.15387255040673,0.022156217825161,-0.000714716704037451,-0.69472137700259,-0.100033424519049,0.00322688466190481,1.3,1.3,0.3,0.299999999999047,0.75,"constant",0,3,3,58,0.8
"335",0.05,0.2,30,"constant 0.5","linear_theta",-0.3,"linear_theta",-0.3,1.3,1.3,0.3,0.299999999999538,0.6,"linear",0,0.184643858019286,0.00562367080261785,NA,-0.834218851417824,-0.0254076807538424,NA,2,2,"linear_theta",-0.3,"linear_theta",-0.3,0.184643858019286,0.00562367080261785,NA,-0.834218851417824,-0.0254076807538424,NA,1.3,1.3,0.3,0.299999999999538,0.75,"linear",0,2,2,51,0.8
"337",0.05,0.2,30,"constant 0.5","constant",0,"linear_theta",-0.3,1.3,1.3,0.3,0.299999999999538,0.6,"linear",0,0.262364264467491,NA,NA,-0.834218851417824,-0.0254076807538424,NA,1,2,"constant",0,"linear_theta",-0.3,0.262364264467491,NA,NA,-0.834218851417824,-0.0254076807538424,NA,1.3,1.3,0.3,0.299999999999538,0.75,"linear",0,1,2,41,0.8
"338",0.05,0.2,30,"constant 0.5","linear_theta",0,"linear_theta",-0.3,1.3,1.3,0.3,0.299999999999538,0.6,"linear",0,0.262364264467491,0,NA,-0.834218851417824,-0.0254076807538424,NA,2,2,"linear_theta",0,"linear_theta",-0.3,0.262364264467491,0,NA,-0.834218851417824,-0.0254076807538424,NA,1.3,1.3,0.3,0.299999999999538,0.75,"linear",0,2,2,50,0.8
"341",0.05,0.2,30,"constant 0.5","linear_theta",0.3,"linear_theta",-0.3,1.3,1.29999999999159,0.3,0.299999999999538,0.6,"linear",0,0.332245620415579,-0.00520489222583153,NA,-0.834218851417824,-0.0254076807538424,NA,2,2,"linear_theta",0.3,"linear_theta",-0.3,0.332245620415579,-0.00520489222583153,NA,-0.834218851417824,-0.0254076807538424,NA,1.3,1.29999999999159,0.3,0.299999999999538,0.75,"linear",0,2,2,47,0.8
"344",0.05,0.2,30,"constant 0.5","linear_theta",-0.3,"quadratic_theta",-0.3,1.3,1.29999999999564,0.3,0.300000000000103,0.6,"linear",0,0.177638447989872,0.00541030806060524,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,2,3,"linear_theta",-0.3,"quadratic_theta",-0.3,0.177638447989872,0.00541030806060524,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.29999999999564,0.3,0.300000000000103,0.75,"linear",0,2,3,50,0.8
"345",0.05,0.2,30,"constant 0.5","quadratic_theta",-0.3,"quadratic_theta",-0.3,1.3,1.3,0.3,0.300000000000103,0.6,"linear",0,0.416209331636903,-0.0265733924944526,0.00085720620949847,-1.87318625760068,0.119595861636909,-0.00385793102054547,3,3,"quadratic_theta",-0.3,"quadratic_theta",-0.3,0.416209331636903,-0.0265733924944526,0.00085720620949847,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.3,0.3,0.300000000000103,0.75,"linear",0,3,3,58,0.8
"346",0.05,0.2,30,"constant 0.5","constant",0,"quadratic_theta",-0.3,1.3,1.3,0.3,0.300000000000103,0.6,"linear",0,0.262364264467491,NA,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,1,3,"constant",0,"quadratic_theta",-0.3,0.262364264467491,NA,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.3,0.3,0.300000000000103,0.75,"linear",0,1,3,41,0.8
"347",0.05,0.2,30,"constant 0.5","linear_theta",0,"quadratic_theta",-0.3,1.3,1.3,0.3,0.300000000000103,0.6,"linear",0,0.262364264467491,0,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,2,3,"linear_theta",0,"quadratic_theta",-0.3,0.262364264467491,0,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.3,0.3,0.300000000000103,0.75,"linear",0,2,3,51,0.8
"348",0.05,0.2,30,"constant 0.5","quadratic_theta",0,"quadratic_theta",-0.3,1.3,1.3,0.3,0.300000000000103,0.6,"linear",0,0.262364264467491,0,0,-1.87318625760068,0.119595861636909,-0.00385793102054547,3,3,"quadratic_theta",0,"quadratic_theta",-0.3,0.262364264467491,0,0,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.3,0.3,0.300000000000103,0.75,"linear",0,3,3,57,0.8
"350",0.05,0.2,30,"constant 0.5","linear_theta",0.3,"quadratic_theta",-0.3,1.3,1.29999999999564,0.3,0.300000000000103,0.6,"linear",0,0.345357997868635,-0.00541030806060524,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,2,3,"linear_theta",0.3,"quadratic_theta",-0.3,0.345357997868634,-0.00541030806060524,NA,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.29999999999564,0.3,0.300000000000103,0.75,"linear",0,2,3,50,0.8
"351",0.05,0.2,30,"constant 0.5","quadratic_theta",0.3,"quadratic_theta",-0.3,1.3,1.29999999999408,0.3,0.300000000000103,0.6,"linear",0,0.142081677989225,0.0204584417309819,-0.000659949733257481,-1.87318625760068,0.119595861636909,-0.00385793102054547,3,3,"quadratic_theta",0.3,"quadratic_theta",-0.3,0.142081677989225,0.0204584417309819,-0.000659949733257482,-1.87318625760068,0.119595861636909,-0.00385793102054547,1.3,1.29999999999408,0.3,0.300000000000103,0.75,"linear",0,3,3,54,0.8
"355",0.05,0.2,30,"constant 0.5","constant",0,"constant",0,1.3,1.3,0.3,0.3,0.6,"linear",0,0.262364264467491,NA,NA,-1.20397280432594,NA,NA,1,1,"constant",0,"constant",0,0.262364264467491,NA,NA,-1.20397280432594,NA,NA,1.3,1.3,0.3,0.3,0.75,"linear",0,1,1,42,0.8
"362",0.05,0.2,30,"constant 0.5","linear_theta",-0.3,"linear_theta",0,1.3,1.29999999999494,0.3,0.300000000000001,0.6,"linear",0,0.177483385791244,0.00540558535404804,NA,-1.20397280432593,0,NA,2,2,"linear_theta",-0.3,"linear_theta",0,0.177483385791244,0.00540558535404805,NA,-1.20397280432593,0,NA,1.3,1.29999999999494,0.3,0.300000000000001,0.75,"linear",0,2,2,51,0.8
"364",0.05,0.2,30,"constant 0.5","constant",0,"linear_theta",0,1.3,1.3,0.3,0.300000000000001,0.6,"linear",0,0.262364264467491,NA,NA,-1.20397280432593,0,NA,1,2,"constant",0,"linear_theta",0,0.262364264467491,NA,NA,-1.20397280432593,0,NA,1.3,1.3,0.3,0.300000000000001,0.75,"linear",0,1,2,42,0.8
"365",0.05,0.2,30,"constant 0.5","linear_theta",0,"linear_theta",0,1.3,1.3,0.3,0.300000000000001,0.6,"linear",0,0.262364264467491,0,NA,-1.20397280432593,0,NA,2,2,"linear_theta",0,"linear_theta",0,0.262364264467491,0,NA,-1.20397280432593,0,NA,1.3,1.3,0.3,0.300000000000001,0.75,"linear",0,2,2,52,0.8
